"cells","groupID.1","groupID.2","groupID.3","groupID.4","groupID.5","groupID.6","groupID.7","groupID.8","groupID.9","groupID.10","groupID.11","groupID.12","groupID.13","groupID.14","groupID.15","groupID.16","groupID.17","groupID.18","groupID.19","groupID.20","groupID.21","groupID.22","groupID.23","groupID.24","groupID.25","groupID.26","groupID.27","groupID.28","x","y","wq"
1431,67914.1468036068,86933.910977293,109723.349915019,164710.906923792,160054.105715587,144399.835149469,53434.6132539606,152938.190935794,135498.780401582,99897.3115470981,62917.1555292119,129301.952574562,74071.3823458105,65504.5315736386,80573.8490896313,86763.535651923,110072.641229101,116434.733172995,148765.33802076,159464.041456965,168197.381593332,171918.292751595,142396.851570617,133145.07004212,181822.974454742,200168.414659592,47283.2116334559,61091.5483943218,624059.322689323,8156920.16459003,0.754224069585503
1432,64698.6197553393,83718.3839290255,106507.822866752,161495.379875524,156838.578667319,141184.308101201,50219.0862056931,149722.663887527,132283.253353315,96681.7844988306,59701.6284809444,126086.425526294,70855.855297543,62289.0045253711,77358.3220413638,83548.0086036555,106857.114180834,113219.206124728,145549.810972493,156248.514408697,164981.854545065,168702.765703327,139181.32452235,129929.542993853,178607.447406475,196952.887611325,44067.6845851883,57876.0213460543,627180.275412642,8156920.16459003,0.745180819140093
1433,61483.0927070718,80502.856880758,103292.295818484,158279.852827257,153623.051619052,137968.781052934,47003.5591574256,146507.13683926,129067.726305047,93466.2574505631,56486.1014326769,122870.898478027,67640.3282492755,59073.4774771035,74142.7949930964,80332.481555388,103641.587132566,110003.67907646,142334.283924225,153032.98736043,161766.327496798,165487.23865506,135965.797474083,126714.015945585,175391.920358208,193737.360563057,40852.1575369208,54660.4942977867,630301.22813596,8156920.16459003,0.673077960208148
1434,58267.5656588042,77287.3298324905,100076.768770217,155064.325778989,150407.524570784,134753.254004666,43788.032109158,143291.609790992,125852.19925678,90250.7304022956,53270.5743844093,119655.371429759,64424.801201008,55857.950428836,70927.2679448288,77116.9545071205,100426.060084299,106788.152028193,139118.756875958,149817.460312162,158550.80044853,162271.711606792,132750.270425815,123498.488897317,172176.39330994,190521.83351479,37636.6304886533,51444.9672495192,633422.180859279,8156920.16459003,0.736237641083716
1435,55453.9794915701,74473.7436652565,97263.1826029826,152250.739611755,147593.93840355,131939.667837432,40974.4459419239,140478.023623758,123038.613089545,87437.1442350615,50456.9882171752,116841.785262525,61611.2150337739,53044.3642616019,68113.6817775948,74303.3683398865,97612.4739170647,103974.565860959,136305.170708724,147003.874144928,155737.214281296,159458.125439558,129936.684258581,120684.902730083,169362.807142706,187708.247347556,34823.0443214192,48631.3810822851,636543.133582597,8156920.16459003,0.788073367263451
1436,52238.4524433026,71258.216616989,94047.6555547151,149035.212563488,144378.411355283,128724.140789165,37758.9188936564,137262.496575491,119823.086041278,84221.617186794,47241.4611689077,113626.258214258,58395.6879855064,49828.8372133344,64898.1547293273,71087.841291619,94396.9468687972,100759.038812691,133089.643660457,143788.347096661,152521.687233029,156242.598391291,126721.157210314,117469.375681816,166147.280094439,184492.720299289,31607.5172731517,45415.8540340176,639664.086305915,8156920.16459003,0.799484453127876
1437,49493.8284287095,68513.5926023959,91303.031540122,146290.588548895,141633.78734069,125979.516774572,35014.2948790633,134517.872560898,117078.462026685,81476.9931722009,44496.8371543146,110881.634199665,55180.1609372388,46613.3101650668,61682.6276810597,67872.3142433515,91181.4198205297,97543.5117644237,129874.116612189,140572.820048393,149306.160184761,153027.071343024,123505.630162046,114253.848633548,162931.753046171,181277.193251021,28391.9902248841,42200.32698575,642785.039029234,8156920.16459003,0.783230692550382
1438,48161.9135151396,67181.677688826,89971.1166265522,144958.673635325,140301.87242712,124647.601861002,33682.3799654934,133185.957647328,115746.547113115,80145.078258631,43164.9222407447,109549.719286095,51964.6338889713,43397.7831167993,58467.1006327922,64656.787195084,87965.8927722622,94327.9847161562,126658.589563922,137357.293000126,146090.633136494,149811.544294756,120290.103113779,111038.321585281,159716.225997904,178061.666202754,25176.4631766166,38984.7999374825,645905.991752552,8156920.16459003,0.815764402387132
1439,46829.9986015697,65849.762775256,88639.2017129824,143626.758721755,138969.95751355,123315.686947432,32350.4650519235,131854.042733758,114414.632199545,78813.1633450612,41833.0073271747,108217.804372525,48749.1068407037,40182.2560685317,55251.5735845247,61441.2601468164,84750.3657239947,91112.4576678887,123443.062515654,134141.765951859,142875.106088226,146596.017246489,117074.576065511,107822.794537013,156500.698949636,174846.139154486,21960.9361283491,35769.272889215,649026.944475871,8156920.16459003,0.823731194678856
1440,45664.573052196,64684.3372258824,87473.7761636088,142461.333172382,137804.531964177,122150.261398059,31185.0395025498,130688.617184385,113249.206650172,77647.7377956876,40667.5817778011,107052.378823151,45935.5206734696,37368.6699012976,52437.9874172906,58627.6739795823,81936.7795567606,88298.8715006547,120629.47634842,131328.179784625,140061.519920992,143782.431079255,114260.989898277,105009.208369779,153687.112782402,172032.552987252,19147.349961115,32955.6867219809,652147.897199189,8156920.16459003,0.890329312526719
1441,44332.6581386261,63352.4223123124,86141.861250039,141129.418258812,136472.617050607,120818.346484489,29853.1245889799,129356.702270815,111917.291736602,76315.8228821177,39335.6668642312,105720.463909582,42719.9936252021,34153.1428530301,49222.460369023,55412.1469313148,78721.2525084931,85083.3444523872,117413.949300152,128112.652736357,136845.992872725,140566.904030987,111045.462850009,101793.681321512,150471.585734135,168817.025938985,15931.8229128475,29740.1596737134,655268.849922508,8156920.16459003,0.884668030145919
1442,43999.6794102336,63019.44358392,85808.8825216465,140796.439530419,136139.638322214,120485.367756096,29520.1458605874,129023.723542422,111584.313008209,75982.8441537253,39002.6881358387,105387.485181189,39504.4665769346,30937.6158047626,46006.9333207555,52196.6198830473,75505.7254602256,81867.8174041197,114198.422251885,124897.12568809,133630.465824458,137351.37698272,107829.935801742,98578.1542732442,147256.058685868,165601.498890718,12716.29586458,26524.6326254458,658389.802645826,8156920.16459003,1.02921717860262
1443,45331.5943238035,64351.3584974899,87140.7974352163,142128.354443989,137471.553235784,121817.282669666,30852.0607741573,130355.638455992,112916.227921779,77314.7590672951,40334.6030494086,106719.400094759,36759.8425623414,28192.9917901695,43262.3093061624,49451.9958684541,72761.1014456325,79123.1933895266,111453.798237292,122152.501673496,130885.841809865,134606.752968127,105085.311787149,95833.5302586511,144511.434671275,162856.874876124,9657.73649420399,23780.0086108527,661510.755369145,8156920.16459003,0.945227301682039
1449,67621.5651689412,86641.3293426275,109430.768280354,164418.325289126,159761.524080921,144107.253514803,53142.031619295,152645.609301129,135206.198766917,99604.7299124327,62624.5738945463,129009.370939896,17799.6590011288,9232.80822895689,24302.1257449497,30491.8123072414,53800.9178844199,60163.009828314,92493.6146760792,103192.318112284,111925.658248652,115646.569406914,86125.1282259362,76873.3466974385,125551.251110062,143896.691314912,22747.4081809031,1490.03776571516,680236.471709056,8156920.16459003,2.52451197426224
1497,72611.3451055384,91631.1092792246,114420.548216951,169408.105225723,164751.304017518,149097.0334514,58131.8115558923,157635.389237726,140195.978703514,104594.50984903,67614.3538311435,133999.150876493,81432.4104748821,72865.5597027101,87934.8772187029,94124.5637809946,117433.669358173,123795.761302067,156126.366149832,166825.069586036,175558.409722404,179279.320880666,149757.879699689,140506.098171191,189184.002583814,207529.442788664,53312.3248489575,68452.5765233934,617817.417242686,8153779.41724056,0.724773754329312
1498,69395.8180572709,88415.5822309571,111205.021168683,166192.578177455,161535.77696925,145881.506403133,54916.2845076247,154419.862189458,136980.451655246,101378.982800762,64398.826782876,130783.623828226,78216.8834266145,69650.0326544426,84719.3501704354,90909.0367327271,114218.142309905,120580.234253799,152910.839101564,163609.542537768,172342.882674136,176063.793832399,146542.352651421,137290.571122924,185968.475535546,204313.915740396,50096.79780069,65237.0494751259,620938.369966005,8153779.41724056,0.791003833347027
